"GenusSpecies","Abund","Occ","Site","Date","Genus","Year","SiteStatus","FirePerim","Sociality","NestLoc","Excavate","Lecty","Wood","FireKill","PolSpec","YoseSpec","HBabund","doy"
"Anthophora urbana",0,0,"L33",2013-06-29,"Anthophora","2013","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,180
"Anthophora urbana",0,0,"L33",2013-07-13,"Anthophora","2013","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,13,194
"Anthophora urbana",1,1,"L33",2013-07-19,"Anthophora","2013","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,26,200
"Anthophora urbana",2,1,"L33",2013-07-31,"Anthophora","2013","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,3,212
"Anthophora urbana",0,0,"L35",2013-06-27,"Anthophora","2013","MOD","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,178
"Anthophora urbana",0,0,"L35",2013-07-13,"Anthophora","2013","MOD","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,194
"Anthophora urbana",0,0,"L35",2013-07-18,"Anthophora","2013","MOD","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,2,199
"Anthophora urbana",0,0,"L35",2013-07-29,"Anthophora","2013","MOD","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,21,210
"Anthophora urbana",0,0,"N131",2013-06-30,"Anthophora","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,181
"Anthophora urbana",0,0,"N131",2013-07-14,"Anthophora","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,3,195
"Anthophora urbana",0,0,"N131",2013-07-20,"Anthophora","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,3,201
"Anthophora urbana",0,0,"N131",2013-08-01,"Anthophora","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,213
"Anthophora urbana",0,0,"N132",2013-06-30,"Anthophora","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,1,181
"Anthophora urbana",0,0,"N132",2013-07-14,"Anthophora","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,5,195
"Anthophora urbana",0,0,"N132",2013-07-20,"Anthophora","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,3,201
"Anthophora urbana",0,0,"N132",2013-08-01,"Anthophora","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,213
"Anthophora urbana",0,0,"N133",2013-07-08,"Anthophora","2013","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,21,189
"Anthophora urbana",2,1,"N133",2013-07-11,"Anthophora","2013","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,8,192
"Anthophora urbana",0,0,"N133",2013-07-23,"Anthophora","2013","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,17,204
"Anthophora urbana",0,0,"N133",2013-07-25,"Anthophora","2013","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,13,206
"Anthophora urbana",0,0,"N134",2013-07-08,"Anthophora","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,8,189
"Anthophora urbana",0,0,"N134",2013-07-11,"Anthophora","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,9,192
"Anthophora urbana",0,0,"N134",2013-07-22,"Anthophora","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,31,203
"Anthophora urbana",0,0,"N134",2013-07-25,"Anthophora","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,30,206
"Anthophora urbana",1,1,"N135",2013-07-08,"Anthophora","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,2,189
"Anthophora urbana",0,0,"N135",2013-07-11,"Anthophora","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,192
"Anthophora urbana",0,0,"N135",2013-07-22,"Anthophora","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,5,203
"Anthophora urbana",0,0,"N135",2013-07-25,"Anthophora","2013","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,206
"Anthophora urbana",0,0,"N136",2013-07-09,"Anthophora","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,3,190
"Anthophora urbana",0,0,"N136",2013-07-12,"Anthophora","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,4,193
"Anthophora urbana",0,0,"N136",2013-07-24,"Anthophora","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,1,205
"Anthophora urbana",1,1,"N136",2013-07-26,"Anthophora","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,1,207
"Anthophora urbana",0,0,"N137",2013-07-09,"Anthophora","2013","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,2,190
"Anthophora urbana",0,0,"N137",2013-07-12,"Anthophora","2013","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,12,193
"Anthophora urbana",0,0,"N137",2013-07-24,"Anthophora","2013","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,11,205
"Anthophora urbana",1,1,"N137",2013-07-26,"Anthophora","2013","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,19,207
"Anthophora urbana",0,0,"N139",2013-07-09,"Anthophora","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,190
"Anthophora urbana",0,0,"N139",2013-07-12,"Anthophora","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,3,193
"Anthophora urbana",1,1,"N139",2013-07-24,"Anthophora","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,1,205
"Anthophora urbana",0,0,"N139",2013-07-26,"Anthophora","2013","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,4,207
"Anthophora urbana",0,0,"P24",2013-06-27,"Anthophora","2013","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,178
"Anthophora urbana",0,0,"P24",2013-07-13,"Anthophora","2013","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,194
"Anthophora urbana",0,0,"P24",2013-07-19,"Anthophora","2013","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,200
"Anthophora urbana",0,0,"P24",2013-07-29,"Anthophora","2013","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,210
"Anthophora urbana",0,0,"P310",2013-06-29,"Anthophora","2013","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,180
"Anthophora urbana",0,0,"P310",2013-07-13,"Anthophora","2013","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,194
"Anthophora urbana",0,0,"P310",2013-07-17,"Anthophora","2013","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,2,198
"Anthophora urbana",0,0,"P310",2013-07-31,"Anthophora","2013","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,1,212
"Anthophora urbana",0,0,"P33",2013-06-27,"Anthophora","2013","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,3,178
"Anthophora urbana",0,0,"P33",2013-07-13,"Anthophora","2013","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,194
"Anthophora urbana",0,0,"P33",2013-07-18,"Anthophora","2013","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,199
"Anthophora urbana",1,1,"P33",2013-07-29,"Anthophora","2013","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,13,210
"Anthophora urbana",0,0,"P37",2013-06-28,"Anthophora","2013","LOW","Horizon","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,4,179
"Anthophora urbana",0,0,"P37",2013-07-13,"Anthophora","2013","LOW","Horizon","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,6,194
"Anthophora urbana",0,0,"P37",2013-07-19,"Anthophora","2013","LOW","Horizon","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,200
"Anthophora urbana",0,0,"P37",2013-07-30,"Anthophora","2013","LOW","Horizon","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,211
"Anthophora urbana",0,0,"P43",2013-06-28,"Anthophora","2013","LOW","Horizon","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,179
"Anthophora urbana",0,0,"P43",2013-07-13,"Anthophora","2013","LOW","Horizon","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,1,194
"Anthophora urbana",0,0,"P43",2013-07-17,"Anthophora","2013","LOW","Horizon","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,198
"Anthophora urbana",0,0,"P43",2013-07-30,"Anthophora","2013","LOW","Horizon","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,211
"Anthophora urbana",0,0,"W04",2013-06-30,"Anthophora","2013","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,181
"Anthophora urbana",0,0,"W04",2013-07-14,"Anthophora","2013","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,17,195
"Anthophora urbana",0,0,"W04",2013-07-20,"Anthophora","2013","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,5,201
"Anthophora urbana",0,0,"W04",2013-08-01,"Anthophora","2013","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,3,213
"Anthophora urbana",0,0,"L21",2014-06-12,"Anthophora","2014","MOD","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,163
"Anthophora urbana",0,0,"L21",2014-06-22,"Anthophora","2014","MOD","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,173
"Anthophora urbana",0,0,"L21",2014-07-03,"Anthophora","2014","MOD","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,1,184
"Anthophora urbana",1,1,"L21",2014-07-13,"Anthophora","2014","MOD","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,2,194
"Anthophora urbana",0,0,"L24",2014-06-13,"Anthophora","2014","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,164
"Anthophora urbana",1,1,"L24",2014-06-23,"Anthophora","2014","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,6,174
"Anthophora urbana",2,1,"L24",2014-07-02,"Anthophora","2014","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,1,183
"Anthophora urbana",0,0,"L24",2014-07-13,"Anthophora","2014","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,4,194
"Anthophora urbana",0,0,"L33",2014-06-13,"Anthophora","2014","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,164
"Anthophora urbana",0,0,"L33",2014-06-23,"Anthophora","2014","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,174
"Anthophora urbana",0,0,"L33",2014-07-03,"Anthophora","2014","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,184
"Anthophora urbana",0,0,"L33",2014-07-13,"Anthophora","2014","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,15,194
"Anthophora urbana",0,0,"L35",2014-06-12,"Anthophora","2014","MOD","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,163
"Anthophora urbana",0,0,"L35",2014-06-22,"Anthophora","2014","MOD","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,173
"Anthophora urbana",2,1,"L35",2014-07-03,"Anthophora","2014","MOD","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,184
"Anthophora urbana",2,1,"L35",2014-07-13,"Anthophora","2014","MOD","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,1,194
"Anthophora urbana",0,0,"N131",2014-06-14,"Anthophora","2014","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,4,165
"Anthophora urbana",0,0,"N131",2014-06-25,"Anthophora","2014","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,176
"Anthophora urbana",0,0,"N131",2014-07-04,"Anthophora","2014","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,7,185
"Anthophora urbana",1,1,"N131",2014-07-14,"Anthophora","2014","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,24,195
"Anthophora urbana",0,0,"N132",2014-06-14,"Anthophora","2014","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,2,165
"Anthophora urbana",1,1,"N132",2014-06-25,"Anthophora","2014","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,6,176
"Anthophora urbana",1,1,"N132",2014-07-04,"Anthophora","2014","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,1,185
"Anthophora urbana",2,1,"N132",2014-07-14,"Anthophora","2014","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,5,195
"Anthophora urbana",0,0,"N133",2014-06-18,"Anthophora","2014","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,3,169
"Anthophora urbana",3,1,"N133",2014-07-07,"Anthophora","2014","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,9,188
"Anthophora urbana",7,1,"N133",2014-07-10,"Anthophora","2014","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,19,191
"Anthophora urbana",0,0,"N133",2014-07-18,"Anthophora","2014","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,12,199
"Anthophora urbana",0,0,"N134",2014-06-17,"Anthophora","2014","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,168
"Anthophora urbana",0,0,"N134",2014-07-06,"Anthophora","2014","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,9,187
"Anthophora urbana",1,1,"N134",2014-07-09,"Anthophora","2014","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,17,190
"Anthophora urbana",0,0,"N134",2014-07-17,"Anthophora","2014","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,69,198
"Anthophora urbana",0,0,"N135",2014-06-18,"Anthophora","2014","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,10,169
"Anthophora urbana",0,0,"N135",2014-07-06,"Anthophora","2014","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,14,187
"Anthophora urbana",2,1,"N135",2014-07-09,"Anthophora","2014","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,13,190
"Anthophora urbana",0,0,"N135",2014-07-19,"Anthophora","2014","MOD","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,12,200
"Anthophora urbana",0,0,"N136",2014-06-17,"Anthophora","2014","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,168
"Anthophora urbana",0,0,"N136",2014-07-07,"Anthophora","2014","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,9,188
"Anthophora urbana",0,0,"N136",2014-07-10,"Anthophora","2014","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,9,191
"Anthophora urbana",1,1,"N136",2014-07-17,"Anthophora","2014","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,2,198
"Anthophora urbana",0,0,"N137",2014-06-19,"Anthophora","2014","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,1,170
"Anthophora urbana",5,1,"N137",2014-07-07,"Anthophora","2014","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,11,188
"Anthophora urbana",0,0,"N137",2014-07-10,"Anthophora","2014","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,13,191
"Anthophora urbana",3,1,"N137",2014-07-19,"Anthophora","2014","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,33,200
"Anthophora urbana",0,0,"N139",2014-06-18,"Anthophora","2014","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,169
"Anthophora urbana",0,0,"N139",2014-07-06,"Anthophora","2014","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,11,187
"Anthophora urbana",0,0,"N139",2014-07-09,"Anthophora","2014","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,11,190
"Anthophora urbana",1,1,"N139",2014-07-18,"Anthophora","2014","LOW","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,34,199
"Anthophora urbana",0,0,"P24",2014-06-12,"Anthophora","2014","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,163
"Anthophora urbana",0,0,"P24",2014-06-23,"Anthophora","2014","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,174
"Anthophora urbana",0,0,"P24",2014-07-02,"Anthophora","2014","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,183
"Anthophora urbana",0,0,"P24",2014-07-13,"Anthophora","2014","LOW","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,194
"Anthophora urbana",0,0,"P310",2014-06-12,"Anthophora","2014","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,2,163
"Anthophora urbana",0,0,"P310",2014-06-24,"Anthophora","2014","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,175
"Anthophora urbana",0,0,"P310",2014-07-01,"Anthophora","2014","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,182
"Anthophora urbana",0,0,"P310",2014-07-13,"Anthophora","2014","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,194
"Anthophora urbana",0,0,"P33",2014-06-12,"Anthophora","2014","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,163
"Anthophora urbana",0,0,"P33",2014-06-22,"Anthophora","2014","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,173
"Anthophora urbana",1,1,"P33",2014-07-02,"Anthophora","2014","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,183
"Anthophora urbana",1,1,"P33",2014-07-13,"Anthophora","2014","HIGH","Hoover","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,194
"Anthophora urbana",0,0,"P37",2014-06-13,"Anthophora","2014","LOW","Horizon","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,2,164
"Anthophora urbana",0,0,"P37",2014-06-24,"Anthophora","2014","LOW","Horizon","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,11,175
"Anthophora urbana",0,0,"P37",2014-07-01,"Anthophora","2014","LOW","Horizon","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,20,182
"Anthophora urbana",0,0,"P43",2014-06-13,"Anthophora","2014","LOW","Horizon","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,164
"Anthophora urbana",0,0,"P43",2014-06-24,"Anthophora","2014","LOW","Horizon","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,175
"Anthophora urbana",1,1,"P43",2014-07-03,"Anthophora","2014","LOW","Horizon","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,184
"Anthophora urbana",0,0,"P43",2014-07-13,"Anthophora","2014","LOW","Horizon","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,194
"Anthophora urbana",0,0,"W04",2014-06-14,"Anthophora","2014","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,165
"Anthophora urbana",0,0,"W04",2014-06-25,"Anthophora","2014","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,176
"Anthophora urbana",0,0,"W04",2014-07-04,"Anthophora","2014","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,185
"Anthophora urbana",0,0,"W04",2014-07-14,"Anthophora","2014","HIGH","Meadow","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,2,195
"Anthophora urbana",0,0,"P37",2014-07-13,"Anthophora","2014","LOW","Horizon","solitary","below","ex","polylectic","no","no",0.185661136857918,0.262527125410888,0,194
"Megachile fidelis",0,0,"L21",2013-06-26,"Megachile","2013","MOD","Hoover","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,6,177
"Megachile fidelis",0,0,"L21",2013-07-13,"Megachile","2013","MOD","Hoover","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,3,194
"Megachile fidelis",0,0,"L21",2013-07-17,"Megachile","2013","MOD","Hoover","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,9,198
"Megachile fidelis",3,1,"L21",2013-07-30,"Megachile","2013","MOD","Hoover","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,10,211
"Megachile fidelis",0,0,"L24",2013-06-27,"Megachile","2013","HIGH","Hoover","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,3,178
"Megachile fidelis",1,1,"L24",2013-07-13,"Megachile","2013","HIGH","Hoover","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,5,194
"Megachile fidelis",1,1,"L24",2013-07-18,"Megachile","2013","HIGH","Hoover","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,19,199
"Megachile fidelis",0,0,"L24",2013-07-31,"Megachile","2013","HIGH","Hoover","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,21,212
"Megachile fidelis",0,0,"L33",2013-06-29,"Megachile","2013","LOW","Hoover","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,0,180
"Megachile fidelis",0,0,"L33",2013-07-13,"Megachile","2013","LOW","Hoover","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,13,194
"Megachile fidelis",0,0,"L33",2013-07-19,"Megachile","2013","LOW","Hoover","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,26,200
"Megachile fidelis",0,0,"L33",2013-07-31,"Megachile","2013","LOW","Hoover","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,3,212
"Megachile fidelis",0,0,"L35",2013-06-27,"Megachile","2013","MOD","Hoover","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,0,178
"Megachile fidelis",0,0,"L35",2013-07-13,"Megachile","2013","MOD","Hoover","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,0,194
"Megachile fidelis",0,0,"L35",2013-07-18,"Megachile","2013","MOD","Hoover","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,2,199
"Megachile fidelis",1,1,"L35",2013-07-29,"Megachile","2013","MOD","Hoover","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,21,210
"Megachile fidelis",1,1,"N131",2013-06-30,"Megachile","2013","LOW","Meadow","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,0,181
"Megachile fidelis",0,0,"N131",2013-07-14,"Megachile","2013","LOW","Meadow","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,3,195
"Megachile fidelis",0,0,"N131",2013-07-20,"Megachile","2013","LOW","Meadow","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,3,201
"Megachile fidelis",0,0,"N131",2013-08-01,"Megachile","2013","LOW","Meadow","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,0,213
"Megachile fidelis",0,0,"N132",2013-06-30,"Megachile","2013","MOD","Meadow","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,1,181
"Megachile fidelis",0,0,"N132",2013-07-14,"Megachile","2013","MOD","Meadow","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,5,195
"Megachile fidelis",0,0,"N132",2013-07-20,"Megachile","2013","MOD","Meadow","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,3,201
"Megachile fidelis",0,0,"N132",2013-08-01,"Megachile","2013","MOD","Meadow","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,0,213
"Megachile fidelis",0,0,"N133",2013-07-08,"Megachile","2013","HIGH","Meadow","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,21,189
"Megachile fidelis",0,0,"N133",2013-07-11,"Megachile","2013","HIGH","Meadow","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,8,192
"Megachile fidelis",0,0,"N133",2013-07-23,"Megachile","2013","HIGH","Meadow","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,17,204
"Megachile fidelis",0,0,"N133",2013-07-25,"Megachile","2013","HIGH","Meadow","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,13,206
"Megachile fidelis",0,0,"N134",2013-07-08,"Megachile","2013","MOD","Meadow","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,8,189
"Megachile fidelis",0,0,"N134",2013-07-11,"Megachile","2013","MOD","Meadow","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,9,192
"Megachile fidelis",0,0,"N134",2013-07-22,"Megachile","2013","MOD","Meadow","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,31,203
"Megachile fidelis",0,0,"N134",2013-07-25,"Megachile","2013","MOD","Meadow","solitary","above","rent","polylectic","yes","yes",0.168738289365527,0.332677212392229,30,206
